id,user_id,lesson_id,attemps,points,created,querytext
1311,62ef570b-f7ff-45c1-9080-a492c01ed776,13389,1,4,2021-07-04 23:38:07.025590,react local state
1312,62ef570b-f7ff-45c1-9080-a492c01ed776,13389,1,5,2021-07-04 23:38:08.257763,react local state
1313,62ef570b-f7ff-45c1-9080-a492c01ed776,12776,1,4,2021-07-04 23:39:18.695697,graphql
1314,62ef570b-f7ff-45c1-9080-a492c01ed776,11558,1,3,2021-07-04 23:39:30.173342,graphql
1315,62ef570b-f7ff-45c1-9080-a492c01ed776,12633,1,3,2021-07-04 23:39:40.306890,graphql
1316,bd8d7bcb-1a32-4fc6-87c5-af4e2c87bbb0,13071,1,4,2021-07-05 00:01:06.323316,react native
1317,a95ff856-e4b6-4fd2-a8bb-cf35cbd3e8f2,13469,1,3,2021-07-05 00:02:37.946917,react
1318,a95ff856-e4b6-4fd2-a8bb-cf35cbd3e8f2,12595,2,5,2021-07-05 00:03:01.205233,react
1319,a95ff856-e4b6-4fd2-a8bb-cf35cbd3e8f2,12946,1,3,2021-07-05 00:03:41.102644,equipo
1320,a95ff856-e4b6-4fd2-a8bb-cf35cbd3e8f2,12537,1,5,2021-07-05 00:03:53.651168,equipo
1321,a95ff856-e4b6-4fd2-a8bb-cf35cbd3e8f2,11831,1,5,2021-07-05 00:04:19.342466,equipo
1322,a95ff856-e4b6-4fd2-a8bb-cf35cbd3e8f2,11809,1,5,2021-07-05 00:05:03.793269,dormir
1323,a95ff856-e4b6-4fd2-a8bb-cf35cbd3e8f2,13246,1,5,2021-07-05 00:05:15.460170,dormir
1324,a95ff856-e4b6-4fd2-a8bb-cf35cbd3e8f2,13551,1,5,2021-07-05 00:05:22.437343,dormir
1325,a95ff856-e4b6-4fd2-a8bb-cf35cbd3e8f2,11793,1,5,2021-07-05 00:06:32.366653,exigencia
1326,a95ff856-e4b6-4fd2-a8bb-cf35cbd3e8f2,12608,1,5,2021-07-05 00:06:48.337319,exigencia
1327,a95ff856-e4b6-4fd2-a8bb-cf35cbd3e8f2,12852,1,5,2021-07-05 00:07:01.652105,exigencia
1328,1a4da692-96a8-4075-bfb4-d8f102e3b947,12576,1,1,2021-07-05 01:14:08.844764,como se hace merge
1329,1a4da692-96a8-4075-bfb4-d8f102e3b947,12631,1,1,2021-07-05 01:21:18.674740,Tutorial para aprender react
1330,1a4da692-96a8-4075-bfb4-d8f102e3b947,12512,1,4,2021-07-05 01:24:14.365972,vue
1331,1a4da692-96a8-4075-bfb4-d8f102e3b947,11902,1,5,2021-07-05 01:24:45.187641,vue
1332,1a4da692-96a8-4075-bfb4-d8f102e3b947,12933,1,4,2021-07-05 01:26:11.203608,git
1333,1a4da692-96a8-4075-bfb4-d8f102e3b947,11239,1,5,2021-07-05 01:26:29.635998,git
1334,1a4da692-96a8-4075-bfb4-d8f102e3b947,11239,1,5,2021-07-05 01:26:30.309020,git
1335,1a4da692-96a8-4075-bfb4-d8f102e3b947,11228,1,1,2021-07-05 01:27:57.700208,html
1336,1a4da692-96a8-4075-bfb4-d8f102e3b947,12109,1,1,2021-07-05 01:28:05.380863,html
1337,1a4da692-96a8-4075-bfb4-d8f102e3b947,11256,1,1,2021-07-05 01:28:14.595140,html
1338,5cd44a9b-c53b-4fb7-9363-b7f75c9b246e,13469,1,3,2021-07-05 11:36:57.676619,react
1339,7c47af42-c123-4b47-87de-5c9a6fe0684d,13104,1,2,2021-07-05 11:37:53.057334,javascript
1340,b22110dd-3451-402f-9e64-5a169b195904,12631,1,5,2021-07-05 11:37:56.020845,Tutorial para aprender react
1341,b22110dd-3451-402f-9e64-5a169b195904,13209,2,3,2021-07-05 11:38:43.280931,Tutorial para aprender react
1342,b22110dd-3451-402f-9e64-5a169b195904,11886,3,4,2021-07-05 11:39:03.955418,Tutorial para aprender react
1343,b22110dd-3451-402f-9e64-5a169b195904,12229,1,3,2021-07-05 11:40:17.920169,Cómo puedo hacer testing
1344,b22110dd-3451-402f-9e64-5a169b195904,13489,2,2,2021-07-05 11:40:29.899631,Cómo puedo hacer testing
1345,b22110dd-3451-402f-9e64-5a169b195904,13466,3,4,2021-07-05 11:40:39.021514,Cómo puedo hacer testing
1346,b22110dd-3451-402f-9e64-5a169b195904,13098,1,3,2021-07-05 11:41:52.522156,Cómo mejorar la comunicación de equipo
1347,b22110dd-3451-402f-9e64-5a169b195904,12608,2,1,2021-07-05 11:42:02.962742,Cómo mejorar la comunicación de equipo
1348,b22110dd-3451-402f-9e64-5a169b195904,11793,3,1,2021-07-05 11:42:14.079192,Cómo mejorar la comunicación de equipo
1349,b22110dd-3451-402f-9e64-5a169b195904,13216,1,4,2021-07-05 11:43:53.924638,Cómo usar git
1350,b22110dd-3451-402f-9e64-5a169b195904,13168,1,5,2021-07-05 11:44:13.031803,Cómo usar git
1351,b22110dd-3451-402f-9e64-5a169b195904,13059,1,5,2021-07-05 11:44:26.317239,Cómo usar git
1352,b22110dd-3451-402f-9e64-5a169b195904,11686,1,4,2021-07-05 11:46:55.391645,Como hacer refactor
1353,b22110dd-3451-402f-9e64-5a169b195904,11975,1,3,2021-07-05 11:47:05.700053,Como hacer refactor
1354,b22110dd-3451-402f-9e64-5a169b195904,11975,1,5,2021-07-05 11:47:20.774894,Como hacer refactor
1355,b22110dd-3451-402f-9e64-5a169b195904,11564,1,5,2021-07-05 11:48:32.602407,AWS
1356,b22110dd-3451-402f-9e64-5a169b195904,13438,1,4,2021-07-05 11:48:39.976730,AWS
1357,b22110dd-3451-402f-9e64-5a169b195904,13077,1,5,2021-07-05 11:48:48.885252,AWS
1358,b22110dd-3451-402f-9e64-5a169b195904,11760,1,4,2021-07-05 11:49:44.416126,Documentación
1359,b22110dd-3451-402f-9e64-5a169b195904,12271,1,5,2021-07-05 11:49:52.677809,Documentación
1360,b22110dd-3451-402f-9e64-5a169b195904,11937,1,4,2021-07-05 11:50:02.913585,Documentación
1361,240f7f32-f526-4dfb-8707-212aa93d3c54,12946,1,2,2021-07-05 12:09:03.092033,trabajo en equipo
1362,240f7f32-f526-4dfb-8707-212aa93d3c54,12526,2,2,2021-07-05 12:09:20.734535,trabajo en equipo
1363,240f7f32-f526-4dfb-8707-212aa93d3c54,13312,3,3,2021-07-05 12:09:32.311094,trabajo en equipo
1364,240f7f32-f526-4dfb-8707-212aa93d3c54,12631,1,5,2021-07-05 12:12:22.752168,Tutorial para aprender react
1365,240f7f32-f526-4dfb-8707-212aa93d3c54,13209,2,5,2021-07-05 12:12:32.652933,Tutorial para aprender react
1366,240f7f32-f526-4dfb-8707-212aa93d3c54,12229,1,5,2021-07-05 12:14:40.832850,Cómo puedo hacer testing
1367,240f7f32-f526-4dfb-8707-212aa93d3c54,13489,2,5,2021-07-05 12:14:51.793961,Cómo puedo hacer testing
1368,240f7f32-f526-4dfb-8707-212aa93d3c54,13128,1,3,2021-07-05 12:17:58.128367,linter
1369,240f7f32-f526-4dfb-8707-212aa93d3c54,13239,1,1,2021-07-05 12:18:19.343601,Cómo usar git
1370,240f7f32-f526-4dfb-8707-212aa93d3c54,13136,1,3,2021-07-05 12:18:40.430618,Cómo usar git
1371,240f7f32-f526-4dfb-8707-212aa93d3c54,12736,1,3,2021-07-05 12:21:11.741911,linter
1372,240f7f32-f526-4dfb-8707-212aa93d3c54,12425,1,1,2021-07-05 12:21:35.063000,linter
1373,240f7f32-f526-4dfb-8707-212aa93d3c54,13450,1,3,2021-07-05 12:22:16.103472,como usar git
1374,240f7f32-f526-4dfb-8707-212aa93d3c54,12299,1,3,2021-07-05 12:22:25.202440,como usar git
1375,240f7f32-f526-4dfb-8707-212aa93d3c54,13168,1,3,2021-07-05 12:22:31.466955,como usar git
1376,240f7f32-f526-4dfb-8707-212aa93d3c54,12927,1,1,2021-07-05 12:23:34.490698,typescript
1377,240f7f32-f526-4dfb-8707-212aa93d3c54,13404,1,3,2021-07-05 12:23:42.306019,typescript
1378,240f7f32-f526-4dfb-8707-212aa93d3c54,12605,1,1,2021-07-05 12:23:50.252917,typescript
1379,f9d73b1a-7352-4f50-b7f2-435b81fe6cab,12631,1,3,2021-07-05 13:27:44.382103,Tutorial para aprender react
1380,f9d73b1a-7352-4f50-b7f2-435b81fe6cab,13209,2,5,2021-07-05 13:28:46.170050,Tutorial para aprender react
1381,f9d73b1a-7352-4f50-b7f2-435b81fe6cab,11886,3,2,2021-07-05 13:29:28.469378,Tutorial para aprender react
1382,f9d73b1a-7352-4f50-b7f2-435b81fe6cab,12229,1,3,2021-07-05 13:32:54.711643,Cómo puedo hacer testing
1383,f9d73b1a-7352-4f50-b7f2-435b81fe6cab,13489,2,4,2021-07-05 13:33:18.852101,Cómo puedo hacer testing
1384,f9d73b1a-7352-4f50-b7f2-435b81fe6cab,13466,3,5,2021-07-05 13:34:07.950847,Cómo puedo hacer testing
1385,f9d73b1a-7352-4f50-b7f2-435b81fe6cab,13098,1,5,2021-07-05 13:36:45.650789,Cómo mejorar la comunicación de equipo
1386,f9d73b1a-7352-4f50-b7f2-435b81fe6cab,12608,2,1,2021-07-05 13:37:44.071109,Cómo mejorar la comunicación de equipo
1387,f9d73b1a-7352-4f50-b7f2-435b81fe6cab,11793,3,1,2021-07-05 13:39:22.353189,Cómo mejorar la comunicación de equipo
1388,f9d73b1a-7352-4f50-b7f2-435b81fe6cab,13103,1,2,2021-07-05 13:42:08.645730,Cómo usar git
1389,f9d73b1a-7352-4f50-b7f2-435b81fe6cab,13103,1,3,2021-07-05 13:42:20.481265,Cómo usar git
1390,f9d73b1a-7352-4f50-b7f2-435b81fe6cab,13103,1,2,2021-07-05 13:42:24.961291,Cómo usar git
1391,f9d73b1a-7352-4f50-b7f2-435b81fe6cab,13158,1,5,2021-07-05 13:44:11.106167,Cómo usar git
1392,f9d73b1a-7352-4f50-b7f2-435b81fe6cab,13168,1,5,2021-07-05 13:46:27.073795,Cómo usar git
1393,f9d73b1a-7352-4f50-b7f2-435b81fe6cab,12419,1,3,2021-07-05 14:34:28.349700,reuniones
1394,f9d73b1a-7352-4f50-b7f2-435b81fe6cab,11553,1,4,2021-07-05 14:36:16.246184,reuniones
1395,f9d73b1a-7352-4f50-b7f2-435b81fe6cab,12039,1,3,2021-07-05 14:37:28.039904,reuniones
1396,f9d73b1a-7352-4f50-b7f2-435b81fe6cab,12026,1,1,2021-07-05 14:38:40.108150,tiempo
1397,f9d73b1a-7352-4f50-b7f2-435b81fe6cab,13407,1,1,2021-07-05 14:39:10.973832,tiempo
1398,f9d73b1a-7352-4f50-b7f2-435b81fe6cab,13308,1,3,2021-07-05 14:39:40.667304,tiempo
1399,f9d73b1a-7352-4f50-b7f2-435b81fe6cab,13064,1,5,2021-07-05 14:40:58.356687,móvil
1400,f9d73b1a-7352-4f50-b7f2-435b81fe6cab,13496,1,1,2021-07-05 14:41:44.914924,móvil
1401,f9d73b1a-7352-4f50-b7f2-435b81fe6cab,12885,1,5,2021-07-05 14:42:55.482685,móvil
1402,7c47af42-c123-4b47-87de-5c9a6fe0684d,12631,1,4,2021-07-05 15:06:21.250781,Tutorial para aprender react
1403,7c47af42-c123-4b47-87de-5c9a6fe0684d,13209,2,5,2021-07-05 15:06:37.947263,Tutorial para aprender react
1404,7c47af42-c123-4b47-87de-5c9a6fe0684d,11886,3,1,2021-07-05 15:07:25.217740,Tutorial para aprender react
1405,5cd44a9b-c53b-4fb7-9363-b7f75c9b246e,12631,1,4,2021-07-05 15:09:05.575982,Tutorial para aprender react
1406,5cd44a9b-c53b-4fb7-9363-b7f75c9b246e,13209,2,5,2021-07-05 15:09:17.433181,Tutorial para aprender react
1407,5cd44a9b-c53b-4fb7-9363-b7f75c9b246e,11886,3,5,2021-07-05 15:09:58.228064,Tutorial para aprender react
1408,5cd44a9b-c53b-4fb7-9363-b7f75c9b246e,12229,1,3,2021-07-05 15:10:27.670597,Cómo puedo hacer testing
1409,5cd44a9b-c53b-4fb7-9363-b7f75c9b246e,13489,2,3,2021-07-05 15:10:36.808390,Cómo puedo hacer testing
1410,7c47af42-c123-4b47-87de-5c9a6fe0684d,13168,1,4,2021-07-05 15:10:43.327086,Cómo usar git
1411,5cd44a9b-c53b-4fb7-9363-b7f75c9b246e,13466,3,3,2021-07-05 15:10:43.950619,Cómo puedo hacer testing
1412,7c47af42-c123-4b47-87de-5c9a6fe0684d,13239,1,1,2021-07-05 15:10:53.029881,Cómo usar git
1413,5cd44a9b-c53b-4fb7-9363-b7f75c9b246e,13098,1,3,2021-07-05 15:11:48.468639,Cómo mejorar la comunicación de equipo
1414,5cd44a9b-c53b-4fb7-9363-b7f75c9b246e,12608,2,1,2021-07-05 15:11:59.274276,Cómo mejorar la comunicación de equipo
1415,5cd44a9b-c53b-4fb7-9363-b7f75c9b246e,11793,3,1,2021-07-05 15:12:07.708600,Cómo mejorar la comunicación de equipo
1416,7c47af42-c123-4b47-87de-5c9a6fe0684d,13198,1,3,2021-07-05 15:12:26.691339,Cómo usar git
1417,7c47af42-c123-4b47-87de-5c9a6fe0684d,13216,1,5,2021-07-05 15:13:13.700764,Cómo usar git
1418,7c47af42-c123-4b47-87de-5c9a6fe0684d,12229,1,3,2021-07-05 15:14:26.706689,Cómo puedo hacer testing
1419,7c47af42-c123-4b47-87de-5c9a6fe0684d,13489,2,4,2021-07-05 15:14:38.869585,Cómo puedo hacer testing
1420,7c47af42-c123-4b47-87de-5c9a6fe0684d,13466,3,5,2021-07-05 15:14:56.448449,Cómo puedo hacer testing
1421,5cd44a9b-c53b-4fb7-9363-b7f75c9b246e,13216,1,4,2021-07-05 15:15:39.765437,Cómo usar git
1422,5cd44a9b-c53b-4fb7-9363-b7f75c9b246e,13168,1,5,2021-07-05 15:15:48.680703,Cómo usar git
1423,5cd44a9b-c53b-4fb7-9363-b7f75c9b246e,13059,1,2,2021-07-05 15:16:02.404441,Cómo usar git
1424,7c47af42-c123-4b47-87de-5c9a6fe0684d,13098,1,3,2021-07-05 15:16:13.832639,Cómo mejorar la comunicación de equipo
1425,7c47af42-c123-4b47-87de-5c9a6fe0684d,12608,2,2,2021-07-05 15:16:37.871852,Cómo mejorar la comunicación de equipo
1426,7c47af42-c123-4b47-87de-5c9a6fe0684d,11793,3,4,2021-07-05 15:17:06.310696,Cómo mejorar la comunicación de equipo
1427,5cd44a9b-c53b-4fb7-9363-b7f75c9b246e,11793,1,3,2021-07-05 15:18:16.830824,Tips de administración
1428,5cd44a9b-c53b-4fb7-9363-b7f75c9b246e,11535,1,1,2021-07-05 15:18:28.204826,Tips de administración
1429,5cd44a9b-c53b-4fb7-9363-b7f75c9b246e,12617,1,1,2021-07-05 15:18:34.234599,Tips de administración
1430,7c47af42-c123-4b47-87de-5c9a6fe0684d,13246,1,3,2021-07-05 15:18:39.039226,manejo de tiempo
1431,7c47af42-c123-4b47-87de-5c9a6fe0684d,12108,1,3,2021-07-05 15:19:02.005154,manejo de tiempo
1432,7c47af42-c123-4b47-87de-5c9a6fe0684d,12840,1,4,2021-07-05 15:19:26.411054,manejo de tiempo
1433,5cd44a9b-c53b-4fb7-9363-b7f75c9b246e,12419,1,3,2021-07-05 15:19:42.172316,Reuniones
1434,5cd44a9b-c53b-4fb7-9363-b7f75c9b246e,12275,1,3,2021-07-05 15:19:49.920654,Reuniones
1435,5cd44a9b-c53b-4fb7-9363-b7f75c9b246e,12611,1,3,2021-07-05 15:19:55.472939,Reuniones
1436,7c47af42-c123-4b47-87de-5c9a6fe0684d,13259,1,2,2021-07-05 15:20:07.899509,react native
1437,7c47af42-c123-4b47-87de-5c9a6fe0684d,11647,1,3,2021-07-05 15:20:18.865103,react native
1438,7c47af42-c123-4b47-87de-5c9a6fe0684d,13071,1,4,2021-07-05 15:20:41.744365,react native
1439,7c47af42-c123-4b47-87de-5c9a6fe0684d,12097,1,2,2021-07-05 15:22:02.031933,capstone
1440,7c47af42-c123-4b47-87de-5c9a6fe0684d,12091,1,1,2021-07-05 15:22:24.012950,capstone
1441,7c47af42-c123-4b47-87de-5c9a6fe0684d,13064,1,4,2021-07-05 15:22:34.666602,capstone
1442,1934d8c1-b3d9-48bf-badf-2209435c5af2,11793,1,1,2021-07-05 17:19:26.339972,negociar
1443,d7bf71bb-988a-44ff-8c7b-8ac6180f13f2,13469,1,3,2021-07-05 18:29:49.204429,react
1444,d7bf71bb-988a-44ff-8c7b-8ac6180f13f2,13469,1,2,2021-07-05 18:35:47.492716,react
1445,d7bf71bb-988a-44ff-8c7b-8ac6180f13f2,11722,1,3,2021-07-05 18:36:08.214991,react
1446,d7bf71bb-988a-44ff-8c7b-8ac6180f13f2,13209,1,3,2021-07-05 18:36:24.497492,react
1447,d7bf71bb-988a-44ff-8c7b-8ac6180f13f2,13243,1,3,2021-07-05 18:37:15.218877,expo
1448,d7bf71bb-988a-44ff-8c7b-8ac6180f13f2,13248,1,3,2021-07-05 18:37:29.197070,expo
1449,d7bf71bb-988a-44ff-8c7b-8ac6180f13f2,12982,1,3,2021-07-05 18:38:20.421528,expo
1450,d7bf71bb-988a-44ff-8c7b-8ac6180f13f2,12078,1,3,2021-07-05 18:39:09.923107,expo
1451,d7bf71bb-988a-44ff-8c7b-8ac6180f13f2,11564,1,3,2021-07-05 18:39:34.645489,aws
1452,d7bf71bb-988a-44ff-8c7b-8ac6180f13f2,13553,1,3,2021-07-05 18:39:44.435121,aws
1453,d7bf71bb-988a-44ff-8c7b-8ac6180f13f2,13249,1,1,2021-07-05 18:39:56.709475,aws
1454,3c3c0765-36dd-4c73-baf7-d99b2bcf6049,12631,1,1,2021-07-05 21:47:07.508131,Tutorial para aprender react
1455,3c3c0765-36dd-4c73-baf7-d99b2bcf6049,13209,2,1,2021-07-05 21:47:32.283466,Tutorial para aprender react
1456,3c3c0765-36dd-4c73-baf7-d99b2bcf6049,11886,3,3,2021-07-05 21:47:51.702823,Tutorial para aprender react
1457,3c3c0765-36dd-4c73-baf7-d99b2bcf6049,12229,1,3,2021-07-05 21:50:30.055266,Cómo puedo hacer testing
1458,3c3c0765-36dd-4c73-baf7-d99b2bcf6049,12551,1,1,2021-07-05 21:50:48.916553,Cómo puedo hacer testing
1459,3c3c0765-36dd-4c73-baf7-d99b2bcf6049,13059,1,3,2021-07-05 21:52:33.003716,Cómo usar git
1460,3c3c0765-36dd-4c73-baf7-d99b2bcf6049,13168,1,4,2021-07-05 21:52:42.589117,Cómo usar git
1461,3c3c0765-36dd-4c73-baf7-d99b2bcf6049,13136,1,4,2021-07-05 21:52:48.428199,Cómo usar git
1462,3c3c0765-36dd-4c73-baf7-d99b2bcf6049,13256,1,2,2021-07-05 21:54:33.304120,Cómo usar django
1463,3c3c0765-36dd-4c73-baf7-d99b2bcf6049,13226,1,3,2021-07-05 21:54:42.786237,Cómo usar django
1464,3c3c0765-36dd-4c73-baf7-d99b2bcf6049,13064,1,2,2021-07-05 21:54:54.573861,Cómo usar django
1465,3c3c0765-36dd-4c73-baf7-d99b2bcf6049,12776,1,4,2021-07-05 21:55:41.281028,Cómo usar graphql
1466,3c3c0765-36dd-4c73-baf7-d99b2bcf6049,12776,1,4,2021-07-05 21:55:41.509316,Cómo usar graphql
1467,3c3c0765-36dd-4c73-baf7-d99b2bcf6049,12633,1,2,2021-07-05 21:55:47.118892,Cómo usar graphql
1468,3c3c0765-36dd-4c73-baf7-d99b2bcf6049,12633,1,2,2021-07-05 21:55:47.678875,Cómo usar graphql
1469,3c3c0765-36dd-4c73-baf7-d99b2bcf6049,11558,1,4,2021-07-05 21:55:52.978886,Cómo usar graphql
1470,3c3c0765-36dd-4c73-baf7-d99b2bcf6049,11558,1,1,2021-07-05 21:55:57.611994,Cómo usar graphql
1471,3c3c0765-36dd-4c73-baf7-d99b2bcf6049,11558,1,1,2021-07-05 21:55:58.356708,Cómo usar graphql
1472,3c3c0765-36dd-4c73-baf7-d99b2bcf6049,13101,1,4,2021-07-05 21:57:18.784746,Como usar zmartboard
1473,3c3c0765-36dd-4c73-baf7-d99b2bcf6049,13101,1,4,2021-07-05 21:57:19.080989,Como usar zmartboard
1474,3c3c0765-36dd-4c73-baf7-d99b2bcf6049,13496,1,4,2021-07-05 21:57:29.684180,Como usar zmartboard
1475,3c3c0765-36dd-4c73-baf7-d99b2bcf6049,13496,1,4,2021-07-05 21:57:29.724824,Como usar zmartboard
1476,3c3c0765-36dd-4c73-baf7-d99b2bcf6049,11593,1,2,2021-07-05 21:57:42.597481,Como usar zmartboard
1477,3c3c0765-36dd-4c73-baf7-d99b2bcf6049,11593,1,2,2021-07-05 21:57:42.655219,Como usar zmartboard
1478,1b30a5fd-bbd9-4382-9621-d19dab4e94f7,11593,1,1,2021-07-05 22:14:13.168615,pelicula
1479,78f18bbf-3ad3-423d-af9f-62d68d0b48e0,13104,1,4,2021-07-06 04:14:45.246748,javascript
1480,78f18bbf-3ad3-423d-af9f-62d68d0b48e0,12631,1,5,2021-07-06 04:28:59.618068,Tutorial para aprender react
1481,78f18bbf-3ad3-423d-af9f-62d68d0b48e0,13209,2,5,2021-07-06 04:30:26.979174,Tutorial para aprender react
1482,78f18bbf-3ad3-423d-af9f-62d68d0b48e0,11886,3,5,2021-07-06 04:31:05.278507,Tutorial para aprender react
1483,78f18bbf-3ad3-423d-af9f-62d68d0b48e0,13466,1,5,2021-07-06 04:34:08.829824,Como puedo hacer testing
1484,78f18bbf-3ad3-423d-af9f-62d68d0b48e0,12354,2,5,2021-07-06 04:34:42.659316,Como puedo hacer testing
1485,78f18bbf-3ad3-423d-af9f-62d68d0b48e0,13564,3,5,2021-07-06 04:35:17.128206,Como puedo hacer testing
1486,78f18bbf-3ad3-423d-af9f-62d68d0b48e0,13098,1,5,2021-07-06 04:36:52.515142,Cómo mejorar la comunicación de equipo
1487,78f18bbf-3ad3-423d-af9f-62d68d0b48e0,12608,2,2,2021-07-06 04:37:38.137108,Cómo mejorar la comunicación de equipo
1488,78f18bbf-3ad3-423d-af9f-62d68d0b48e0,11793,3,4,2021-07-06 04:38:30.256892,Cómo mejorar la comunicación de equipo
1489,78f18bbf-3ad3-423d-af9f-62d68d0b48e0,13168,1,5,2021-07-06 04:44:06.626019,Cómo usar git
1490,78f18bbf-3ad3-423d-af9f-62d68d0b48e0,13216,1,5,2021-07-06 04:44:16.278602,Cómo usar git
1491,78f18bbf-3ad3-423d-af9f-62d68d0b48e0,13059,1,3,2021-07-06 04:44:41.100215,Cómo usar git
1492,78f18bbf-3ad3-423d-af9f-62d68d0b48e0,13059,1,3,2021-07-06 04:44:44.637817,Cómo usar git
1493,78f18bbf-3ad3-423d-af9f-62d68d0b48e0,13226,1,4,2021-07-06 04:46:18.362233,Cómo usar django
1494,78f18bbf-3ad3-423d-af9f-62d68d0b48e0,13461,1,5,2021-07-06 04:46:43.735860,Cómo usar django
1495,78f18bbf-3ad3-423d-af9f-62d68d0b48e0,13472,1,5,2021-07-06 04:47:11.687418,Cómo usar django
1496,78f18bbf-3ad3-423d-af9f-62d68d0b48e0,13171,1,2,2021-07-06 04:50:35.541669,Backend
1497,78f18bbf-3ad3-423d-af9f-62d68d0b48e0,13083,1,5,2021-07-06 04:51:24.803406,Buenas practicas
1498,78f18bbf-3ad3-423d-af9f-62d68d0b48e0,12744,1,4,2021-07-06 04:51:43.466442,Buenas practicas
1499,78f18bbf-3ad3-423d-af9f-62d68d0b48e0,12547,1,3,2021-07-06 04:52:00.381718,Buenas practicas
1500,78f18bbf-3ad3-423d-af9f-62d68d0b48e0,13010,1,5,2021-07-06 04:53:46.616319,Inteligencia Artificial
1501,78f18bbf-3ad3-423d-af9f-62d68d0b48e0,12964,1,5,2021-07-06 04:54:35.192845,Inteligencia Artificial
1502,78f18bbf-3ad3-423d-af9f-62d68d0b48e0,13550,1,3,2021-07-06 04:55:03.112785,Inteligencia Artificial
1503,bc5abbd0-f130-4d47-87cf-14ad2dd491e2,12631,1,1,2021-07-06 10:58:24.189089,Tutorial para aprender react
1504,bc5abbd0-f130-4d47-87cf-14ad2dd491e2,13209,2,5,2021-07-06 10:59:27.881543,Tutorial para aprender react
1505,bc5abbd0-f130-4d47-87cf-14ad2dd491e2,11886,3,1,2021-07-06 11:00:04.141079,Tutorial para aprender react
1506,bc5abbd0-f130-4d47-87cf-14ad2dd491e2,12229,1,3,2021-07-06 11:02:33.965183,Cómo puedo hacer testing
1507,bc5abbd0-f130-4d47-87cf-14ad2dd491e2,13489,2,5,2021-07-06 11:03:07.134564,Cómo puedo hacer testing
1508,bc5abbd0-f130-4d47-87cf-14ad2dd491e2,13466,3,4,2021-07-06 11:03:47.338172,Cómo puedo hacer testing
1509,bc5abbd0-f130-4d47-87cf-14ad2dd491e2,13098,1,4,2021-07-06 11:07:03.841386,Cómo mejorar la comunicación de equipo
1510,bc5abbd0-f130-4d47-87cf-14ad2dd491e2,12608,2,1,2021-07-06 11:08:10.173602,Cómo mejorar la comunicación de equipo
1511,bc5abbd0-f130-4d47-87cf-14ad2dd491e2,11793,3,2,2021-07-06 11:09:29.154419,Cómo mejorar la comunicación de equipo
1512,bc5abbd0-f130-4d47-87cf-14ad2dd491e2,13216,1,5,2021-07-06 11:11:18.378392,cómo usar git
1513,bc5abbd0-f130-4d47-87cf-14ad2dd491e2,13168,1,5,2021-07-06 11:11:46.745781,cómo usar git
1514,bc5abbd0-f130-4d47-87cf-14ad2dd491e2,13059,1,4,2021-07-06 11:12:23.475973,cómo usar git
1515,bc5abbd0-f130-4d47-87cf-14ad2dd491e2,13241,1,4,2021-07-06 11:16:17.001953,expo
1516,bc5abbd0-f130-4d47-87cf-14ad2dd491e2,11611,1,4,2021-07-06 11:16:51.998256,expo
1517,bc5abbd0-f130-4d47-87cf-14ad2dd491e2,13378,1,5,2021-07-06 11:17:47.272424,expo
1518,bc5abbd0-f130-4d47-87cf-14ad2dd491e2,13324,1,5,2021-07-06 11:19:06.211817,google oauth
1519,bc5abbd0-f130-4d47-87cf-14ad2dd491e2,12367,1,2,2021-07-06 11:19:32.133576,google oauth
1520,bc5abbd0-f130-4d47-87cf-14ad2dd491e2,12017,1,1,2021-07-06 11:20:20.206749,google oauth
1521,bc5abbd0-f130-4d47-87cf-14ad2dd491e2,13220,1,5,2021-07-06 11:21:18.386633,reportar tiempo
1522,bc5abbd0-f130-4d47-87cf-14ad2dd491e2,12108,1,3,2021-07-06 11:21:30.663554,reportar tiempo
1523,bc5abbd0-f130-4d47-87cf-14ad2dd491e2,12108,1,4,2021-07-06 11:21:35.257854,reportar tiempo
1524,bc5abbd0-f130-4d47-87cf-14ad2dd491e2,13407,1,1,2021-07-06 11:21:50.681528,reportar tiempo
1525,5d9ebaec-92e8-4541-99a2-ee11c0f8926f,11250,1,1,2021-07-06 11:24:52.846980,pregunta
1526,5d9ebaec-92e8-4541-99a2-ee11c0f8926f,12631,1,1,2021-07-06 11:36:52.899244,tutorial para aprender react
1527,5d9ebaec-92e8-4541-99a2-ee11c0f8926f,13209,2,4,2021-07-06 11:37:40.214734,tutorial para aprender react
1528,5d9ebaec-92e8-4541-99a2-ee11c0f8926f,11886,3,1,2021-07-06 11:37:58.606828,tutorial para aprender react
1529,5d9ebaec-92e8-4541-99a2-ee11c0f8926f,13466,1,4,2021-07-06 11:42:55.578006,como puedo hacer testing
1530,5d9ebaec-92e8-4541-99a2-ee11c0f8926f,13466,1,4,2021-07-06 11:43:02.415866,como puedo hacer testing
1531,5d9ebaec-92e8-4541-99a2-ee11c0f8926f,12354,2,3,2021-07-06 11:43:33.767792,como puedo hacer testing
1532,5d9ebaec-92e8-4541-99a2-ee11c0f8926f,13564,3,1,2021-07-06 11:44:01.530704,como puedo hacer testing
1533,5d9ebaec-92e8-4541-99a2-ee11c0f8926f,12551,1,2,2021-07-06 11:44:33.028763,como puedo hacer testing
